0	0	649.075000000000	0
0	0	776.322500000000	0
6064.71024000000	0	622.506760000000	0
8271.91078000000	0	14683.4849700000	0
8989.69557000000	0	30064.8781500000	0
6937.94175000000	0	43526.9565100000	0
7325.69598000000	0	36543.9998700000	0
7161.55556000000	0	43636.1185400000	0
8114.70867000000	0	42507.4511700000	0
8337.76454000000	0	49902.5102800000	0
8514.12306000000	0	99129.7585500000	0
8682.67958000000	0	120420.267700000	129.626000000000
7244.93161000000	0	123647.589200000	25912.2640000000
9691.90603000000	0	134080.619900000	66236.5760000000
48136.3971300000	0	140796.175100000	72747.5840000000
89816.5981500000	0	132535.212000000	118508.622700000
132654.430300000	0	137331.932700000	163430.774100000
162773.254500000	0	153553.256200000	232415.737600000
150820.347100000	0	144024.990700000	357201.655900000
208241.976800000	0	150859.622500000	504022.925400000
231894.252800000	0	201824.909800000	670790.707600000
294719.982800000	0	194110.436200000	766999.787300000
305417.707200000	0	222547.008200000	847168.253500000
265103.281100000	0	261310.959600000	950869.604800000
288208.645000000	0	251086.439300000	981788.438300000
303200.232900000	0	266421.027800000	1063433.60300000
249612.933500000	0	239471.296400000	1090162.43700000
269584.782600000	0	259521.603200000	1141356.53900000
296747.983600000	0	264946.899500000	1210838.29700000
338880.945900000	8508.00103000000	278746.974600000	1273332.57300000
330160.953500000	18840.0030000000	274690.983100000	1271920.10100000
333518.075400000	25499.0003500000	233269.051600000	1269987.63300000
356832.927300000	26709.9950100000	266311.015200000	1263384.39600000
376336.004600000	27751.0039400000	268777.010800000	1359679.20300000
387732.021600000	26580.9981300000	276717.958500000	1306565.20300000
329673.065200000	23327.9981800000	273390.045900000	1301126.24400000
329469.008500000	20000.0006800000	277365.981300000	1411826.30000000
356152.026200000	17965.0038900000	286690.009600000	1449080.88700000
373334.933700000	20082.0019900000	288570.063800000	1425306.56600000
390094.041200000	22120.9978200000	296345.973400000	1467722.98000000
416851.010000000	22069.9993500000	303455.975200000	1474882.69500000
409292.908400000	21112.0036200000	295223.028300000	1417078.97600000
392475.945800000	22895.9955400000	282232.039400000	1477476.16000000
391273.075500000	21714.9971300000	303562.053700000	1528775.61600000
409201.396900000	22535.0367700000	307363.193400000	1554811.42100000
412493.330700000	20692.4342100000	315914.698000000	1557476.34500000
415654.793100000	21921.1140800000	314207.362000000	1539379.16500000
423201.934300000	23358.1258400000	294112.483000000	1568720.65700000
445798.172500000	23629.8398900000	282781.276300000	1566630.07500000
404529.930900000	21084.6294300000	304699.991100000	1480416.40100000
15.2848000000000	700.485380000000	60.8829000000000	106.096550000000
9.58213000000000	678.251350000000	59.5373300000000	99.2463500000000
34.6762300000000	499.674330000000	38.6780000000000	183.231200000000
30.9424000000000	458.386730000000	37.1751500000000	151.036430000000
38.9110000000000	502.015980000000	34.6063300000000	89.7224800000000
16.4206800000000	485.606950000000	23.8883300000000	82.5053000000000
5.45803000000000	564.809480000000	29.0201500000000	109.661450000000
5.78423000000000	528.543030000000	36.3247000000000	86.2274800000000
17.4866500000000	553.526450000000	18.7565000000000	122.284230000000
16.1643800000000	576.395400000000	21.7389000000000	162.727200000000
7.15893000000000	621.352750000000	48.9300000000000	260.954180000000
36.8023500000000	1314.34135000000	80.3092800000000	292.100450000000
661.048400000000	1452.48612000000	71.5950800000000	473.624930000000
2912.42713000000	1818.86300000000	126.856850000000	448.216280000000
3859.54465000000	1313.84680000000	188.712530000000	2315.31518000000
9616.74440000000	1420.81230000000	197.863600000000	437.218680000000
6413.20850000000	3647.20220000000	226.476000000000	774.037650000000
7017.73865000000	11595.7941800000	179.002250000000	1518.88623000000
6952.51613000000	15429.5656000000	140.149500000000	927.974930000000
3493.70103000000	17753.8165300000	109.789600000000	1810.35758000000
2542.55425000000	14754.4138000000	1259.80770000000	6557.49958000000
1726.02323000000	6214.10918000000	724.676600000000	5323.10053000000
1488.59040000000	1824.76280000000	924.357600000000	7516.51593000000
1268.48113000000	1337.88600000000	481.005200000000	10373.3405800000
1051.20863000000	1531.34008000000	208.663150000000	3675.96528000000
1231.28268000000	1793.17965000000	264.804500000000	4515.24875000000
1397.85438000000	2025.51560000000	244.154880000000	2757.77053000000
1909.34180000000	2041.16738000000	305.078550000000	2932.44480000000
1145.24743000000	971.615830000000	302.567980000000	3809.84708000000
1248.76350000000	1962.85025000000	282.634830000000	13687.2180300000
1167.72028000000	1538.32425000000	213.969730000000	4201.41523000000
844.281330000000	811.306000000000	331.978400000000	2047.68555000000
716.999250000000	830.831400000000	413.307050000000	1728.51633000000
551.173150000000	722.020400000000	410.476100000000	2415.52265000000
398.051380000000	667.894500000000	269.074230000000	8082.90980000000
621.906130000000	623.100250000000	254.505900000000	3111.23153000000
586.915350000000	842.999830000000	250.346850000000	4052.58648000000
641.128630000000	1650.23415000000	240.607450000000	1946.94218000000
679.270730000000	1728.77845000000	262.334700000000	2965.58323000000
438.669100000000	1622.35570000000	421.502830000000	4638.20868000000
2076.69988000000	5237.84000000000	392.173950000000	12507.5157300000
2533.57210000000	7989.20303000000	355.691980000000	17029.8942800000
583.309680000000	1303.84470000000	315.744130000000	2547.27833000000
556.351580000000	1482.63143000000	510.945700000000	14875.6811300000
484.161650000000	1355.90960000000	307.198850000000	1750.10506000000
453.173410000000	1405.50324000000	374.169050000000	1843.69411000000
764.933350000000	1172.26401000000	427.089060000000	1412.02677000000
493.773600000000	981.594050000000	479.071300000000	1405.08903000000
516.170730000000	1019.66625000000	592.478230000000	1122.71633000000
603.982600000000	674.488400000000	496.989000000000	788.623450000000
55109.9339600000	334296.759300000	34880.2483100000	421566.001100000
62755.6787100000	410442.963800000	36709.1523000000	434774.956800000
62289.4702100000	410637.686600000	38970.3913200000	509372.562100000
59980.6555700000	460018.768700000	42899.4886000000	574622.207700000
52452.8104000000	555603.854500000	46232.7184000000	625563.823900000
39531.9537800000	528667.801700000	48747.2411400000	663206.450800000
44750.9486800000	639627.525700000	51396.6674700000	732300.739400000
42539.9361300000	621709.008200000	55149.2637900000	808229.853100000
50418.4612600000	731532.970200000	54148.6034600000	883973.191600000
61534.1223000000	630224.132000000	59838.2978200000	1010430.08800000
62372.9269300000	670628.894100000	59450.5853800000	1090288.59100000
